,id,last_scraped,host_id,host_is_superhost,neighbourhood_cleansed,latitude,longitude,room_type,has_hot_tub,has_private_hot_tub,price,number_of_reviews,last_review,review_scores_accuracy,review_scores_location,review_scores_value,reviews_per_month
0,29967,2022-09-18,129123,f,Pacific Beach,32.80751,-117.2576,Entire home/apt,False,False,$225.00,88,2022-08-22,4.75,4.8,4.76,0.59
1,38245,2022-09-18,164137,f,Roseville,32.74217,-117.21931,Private room,False,False,$113.00,149,2022-07-24,4.35,4.61,4.4,1.02
2,108349,2022-09-19,546519,t,Pacific Beach,32.79783,-117.25416,Entire home/apt,False,False,$258.00,162,2022-06-28,4.79,4.89,4.69,1.2
3,126344,2022-09-18,546519,t,Pacific Beach,32.80751,-117.25728,Entire home/apt,True,True,$336.00,183,2022-08-28,4.77,4.78,4.65,1.38
4,54001,2022-09-18,252692,t,La Jolla,32.81301,-117.26856,Entire home/apt,False,False,$333.00,296,2022-09-08,4.92,4.97,4.89,2.08
5,132966,2022-09-18,555739,f,La Jolla,32.80934,-117.25913,Entire home/apt,True,False,$86.00,34,2022-09-07,4.82,4.94,4.82,0.28
6,62274,2022-09-18,302986,f,Pacific Beach,32.80583,-117.24244,Entire home/apt,False,False,$99.00,747,2022-09-16,4.87,4.87,4.8,5.2
7,149548,2022-09-18,721326,t,Bay Park,32.79993,-117.20067,Private room,False,False,$71.00,225,2022-09-13,4.92,4.88,4.93,1.66
8,62949,2022-09-18,21532,t,Pacific Beach,32.80885,-117.23043,Entire home/apt,False,False,$104.00,887,2022-09-12,4.9,4.82,4.81,7.23
9,67441,2022-09-18,332552,t,College Area,32.76347,-117.07753,Entire home/apt,False,False,$77.00,10,2022-08-16,5.0,4.7,4.9,0.11
10,165967,2022-09-19,790976,t,West University Heights,32.75314,-117.15142,Entire home/apt,False,False,$125.00,655,2022-09-10,4.98,4.95,4.95,4.84
11,75668,2022-09-19,401936,f,North Hills,32.74699,-117.14243,Private room,False,False,$45.00,196,2022-07-31,4.86,4.8,4.87,1.44
12,166241,2022-09-18,792566,f,East Lake,32.6567,-116.9713,Private room,True,False,$75.00,56,2022-09-03,4.84,4.71,4.86,0.41
13,77785,2022-09-18,417659,f,Old Town,32.749096,-117.191025,Private room,True,False,$104.00,20,2022-09-10,4.95,5.0,4.75,0.36
14,167022,2022-09-19,795905,t,Pacific Beach,32.79644,-117.23409,Private room,False,False,$101.00,235,2022-08-19,4.79,4.81,4.77,1.73
15,167760,2022-09-19,799669,t,Mira Mesa,32.91216,-117.12881,Private room,False,False,$65.00,85,2022-08-28,4.94,4.89,4.94,0.63
16,79300,2022-09-19,401936,f,North Hills,32.74715,-117.1428,Private room,False,False,$50.00,161,2022-06-30,4.87,4.77,4.87,1.15
17,167804,2022-09-18,721326,t,Bay Park,32.80135,-117.20282,Private room,False,False,$72.00,115,2022-09-05,4.91,4.87,4.88,0.93
18,103417,2022-09-18,252692,t,La Jolla,32.81321,-117.26853,Private room,False,False,$120.00,237,2022-09-03,4.92,4.94,4.89,1.75
19,168415,2022-09-19,766039,f,Bird Land,32.78175,-117.16045,Private room,False,False,$91.00,72,2022-06-28,4.91,4.66,4.83,0.53
20,103720,2022-09-18,507423,t,Midtown,32.74779,-117.1648,Entire home/apt,False,False,$166.00,84,2022-08-01,4.96,4.98,4.8,0.62
21,170421,2022-09-18,799669,t,Mira Mesa,32.91068,-117.13051,Private room,False,False,$55.00,53,2019-07-31,4.89,4.85,4.87,0.39
22,103841,2022-09-18,541128,f,North City,32.95948,-117.23468,Private room,True,False,$72.00,126,2022-08-29,4.96,4.96,4.98,0.92
23,171212,2022-09-19,816767,f,Carmel Valley,32.94568,-117.23229,Entire home/apt,False,False,$149.00,54,2022-05-15,4.72,4.83,4.53,0.47
24,172519,2022-09-18,164137,f,Roseville,32.73936,-117.21747,Private room,False,False,$110.00,53,2019-01-13,4.55,4.73,4.45,0.39
25,443994,2022-09-18,2205580,t,Clairemont Mesa,32.80279,-117.18976,Entire home/apt,False,False,$124.00,176,2022-09-01,4.95,4.8,4.86,1.41
26,174041,2022-09-19,799669,t,Mira Mesa,32.91086,-117.13066,Entire home/apt,False,False,$125.00,10,2022-07-08,4.6,4.6,4.5,0.07
27,466663,2022-09-19,2315442,f,Park West,32.72699,-117.16578,Private room,False,False,$85.00,727,2022-09-01,4.69,4.73,4.7,5.81
28,175119,2022-09-18,836963,f,Talmadge,32.76687,-117.09017,Private room,False,False,$97.00,102,2021-08-08,4.89,4.86,4.9,0.75
29,176588,2022-09-18,2139569,f,Moreno Mission,32.77361,-117.2004,Entire home/apt,False,False,$133.00,246,2022-09-06,4.83,4.68,4.77,1.83
30,468475,2022-09-18,2315442,f,Park West,32.72857,-117.16604,Private room,False,False,$75.00,659,2022-08-24,4.58,4.72,4.61,5.32
31,182428,2022-09-19,874515,f,Mission Bay,32.76411,-117.25139,Entire home/apt,False,False,$133.00,15,2022-08-30,4.6,4.87,4.33,0.14
32,470519,2022-09-19,2315442,f,Park West,32.72796,-117.1657,Private room,False,False,$75.00,656,2022-09-04,4.67,4.77,4.63,5.29
33,470520,2022-09-19,2315442,f,Park West,32.72839,-117.16589,Private room,False,False,$72.00,838,2022-09-03,4.75,4.81,4.76,6.72
34,184238,2022-09-18,883704,t,Loma Portal,32.74109,-117.24503,Entire home/apt,True,True,$204.00,499,2022-09-11,4.91,4.91,4.86,3.69
35,189785,2022-09-18,915738,t,La Jolla,32.81041,-117.26637,Private room,True,False,$148.00,41,2022-08-01,4.87,4.97,4.74,0.39
36,472433,2022-09-19,2342941,f,La Jolla,32.82787,-117.27975,Entire home/apt,False,False,"$1,486.00",40,2022-06-26,4.9,5.0,4.61,0.33
37,474236,2022-09-19,2315693,f,Lake Murray,32.79632,-117.03466,Entire home/apt,False,False,$239.00,9,2017-12-28,4.89,4.89,5.0,0.07
38,190225,2022-09-18,918513,t,La Jolla,32.84006,-117.26922,Entire home/apt,True,True,$527.00,232,2022-09-07,4.91,4.95,4.77,1.84
39,203528,2022-09-18,975389,f,Old Town,32.75033,-117.19283,Private room,False,False,$125.00,2,2014-07-28,4.0,5.0,4.0,0.02
40,483688,2022-09-19,2385909,t,Moreno Mission,32.76597,-117.19067,Entire home/apt,False,False,$184.00,308,2022-08-31,4.87,4.89,4.82,2.48
41,211583,2022-09-19,1090651,t,Mission Bay,32.76757,-117.25103,Entire home/apt,False,False,$224.00,212,2022-07-13,4.96,4.97,4.89,1.79
42,500915,2022-09-19,2471170,t,South Park,32.7264,-117.12624,Entire home/apt,False,False,$308.00,54,2022-07-22,4.77,4.87,4.75,0.43
43,213653,2022-09-18,660996,t,Torrey Pines,32.92565,-117.24847,Entire home/apt,False,False,$795.00,48,2021-11-09,4.94,4.96,4.71,0.38
44,506774,2022-09-19,2498685,t,Balboa Park,32.71941,-117.129,Entire home/apt,False,False,$95.00,325,2022-01-05,4.74,4.83,4.66,2.6
45,241210,2022-09-18,1265742,t,North Hills,32.75819,-117.13749,Private room,False,False,$80.00,90,2022-08-14,4.9,4.78,4.82,0.68
46,246264,2022-09-18,1291828,f,Linda Vista,32.79579,-117.17383,Entire home/apt,False,False,$91.00,60,2019-11-08,4.84,4.41,4.71,0.52
47,519849,2022-09-18,2558457,t,Mission Bay,32.78917,-117.23352,Entire home/apt,True,False,$225.00,139,2022-08-28,4.91,4.96,4.78,1.2
48,252289,2022-09-18,861840,t,Old Town,32.75259,-117.17599,Entire home/apt,True,True,$180.00,403,2022-08-30,4.83,4.95,4.79,3.25
49,269843,2022-09-19,766039,f,Bird Land,32.78175,-117.16045,Private room,False,False,$83.00,78,2022-08-21,4.8,4.47,4.7,0.63
50,522108,2022-09-18,2498685,t,South Park,32.71905,-117.12887,Entire home/apt,True,True,$200.00,34,2020-03-16,4.62,4.64,4.41,0.27
51,273134,2022-09-18,766039,f,Bird Land,32.78175,-117.16045,Private room,False,False,$116.00,67,2022-08-24,4.89,4.79,4.77,0.53
52,528113,2022-09-19,2594906,t,Midtown,32.73608,-117.16177,Entire home/apt,False,False,$74.00,37,2022-05-29,4.94,4.88,4.69,0.3
53,279012,2022-09-18,1451027,f,Loma Portal,32.73183,-117.2427,Entire home/apt,False,False,$235.00,23,2019-08-06,4.91,4.74,4.74,0.18
54,531406,2022-09-18,2608408,f,La Jolla,32.83277,-117.25975,Private room,False,False,$150.00,70,2018-09-22,4.88,4.85,4.76,0.57
55,560227,2022-09-19,57109,f,Mission Bay,32.7873,-117.25408,Entire home/apt,True,True,$599.00,2,2012-11-24,5.0,5.0,5.0,0.02
56,289088,2022-09-19,1501859,f,Midtown,32.74277,-117.17735,Entire home/apt,False,False,$83.00,355,2022-08-31,4.88,4.86,4.77,2.72
57,292285,2022-09-18,466847,f,Loma Portal,32.75031,-117.23056,Entire home/apt,False,False,$94.00,56,2022-08-17,4.91,4.85,4.74,0.49
58,561997,2022-09-18,2740315,t,Bay Park,32.80576,-117.1955,Entire home/apt,False,False,$277.00,171,2022-09-12,4.94,4.85,4.85,1.38
59,293133,2022-09-19,797956,f,North Hills,32.74925,-117.13299,Entire home/apt,False,False,$97.00,2,2019-03-21,,,,0.05
60,571822,2022-09-18,470998,t,La Jolla,32.81561,-117.26318,Entire home/apt,True,True,$614.00,246,2022-09-06,4.84,4.82,4.71,2.18
61,293609,2022-09-19,1502676,t,West University Heights,32.75906,-117.14445,Entire home/apt,False,False,$253.00,290,2022-08-01,4.93,4.86,4.83,2.59
62,576112,2022-09-19,2833833,t,Pacific Beach,32.80451,-117.25308,Entire home/apt,False,False,$150.00,683,2022-09-14,4.9,4.97,4.76,5.53
63,299720,2022-09-19,384706,t,Midtown,32.73464,-117.16452,Entire home/apt,True,False,$121.00,55,2022-09-12,4.87,4.94,4.63,0.42
64,331892,2022-09-18,1689428,f,Midtown,32.74957,-117.16708,Private room,False,False,$85.00,93,2022-08-14,4.92,4.91,4.88,0.73
65,585426,2022-09-18,2885527,f,Normal Heights,32.76731,-117.125,Entire home/apt,False,False,$213.00,150,2022-09-14,4.76,4.85,4.66,1.22
66,359971,2022-09-19,1821106,t,West University Heights,32.75568,-117.14679,Entire home/apt,False,False,$115.00,87,2022-08-10,4.87,4.79,4.83,0.68
67,366811,2022-09-18,1852011,f,Clairemont Mesa,32.81801,-117.16826,Entire home/apt,False,False,$110.00,316,2022-08-22,4.88,4.83,4.87,2.51
68,585469,2022-09-18,2886419,t,South Park,32.72963,-117.12269,Entire home/apt,False,False,$130.00,569,2022-09-10,4.87,4.93,4.91,4.63
69,587471,2022-09-18,266381,t,Ocean Beach,32.73408,-117.25157,Entire home/apt,True,True,$779.00,58,2022-09-06,4.82,4.91,4.62,0.72
70,385760,2022-09-18,1486293,t,Loma Portal,32.75711,-117.22541,Private room,False,False,$50.00,93,2022-09-03,4.94,4.84,4.93,0.73
71,393042,2022-09-18,164137,f,Roseville,32.74036,-117.21963,Private room,False,False,$122.00,46,2020-02-16,4.09,4.45,4.23,0.37
72,589214,2022-09-19,2315442,f,Park West,32.72781,-117.16383,Private room,False,False,$90.00,945,2022-09-04,4.66,4.77,4.65,7.76
73,589254,2022-09-19,1117966,t,Midtown,32.74217,-117.16377,Private room,False,False,$75.00,193,2021-06-27,4.95,4.94,4.83,1.94
74,394524,2022-09-18,1972369,t,Pacific Beach,32.802494,-117.25676,Entire home/apt,False,False,$137.00,156,2022-09-06,4.78,4.97,4.68,1.25
75,591575,2022-09-18,2919820,t,La Jolla,32.82898,-117.27846,Entire home/apt,False,False,$321.00,88,2022-08-21,4.94,4.98,4.71,1.14
76,396390,2022-09-19,1980775,f,Midtown,32.74359,-117.17584,Entire home/apt,False,False,$80.00,205,2022-09-11,4.85,4.88,4.73,1.65
77,597609,2022-09-18,2919820,t,La Jolla,32.82901,-117.27849,Entire home/apt,False,False,$321.00,95,2022-06-10,4.97,4.99,4.79,1.26
78,599607,2022-09-19,2954330,f,Midtown,32.74259,-117.17566,Entire home/apt,False,False,$132.00,13,2022-09-04,5.0,4.85,4.92,0.52
79,401431,2022-09-18,2003694,t,Ocean Beach,32.75103,-117.24745,Entire home/apt,False,False,$149.00,71,2022-05-27,4.92,4.9,4.77,0.56
80,602985,2022-09-19,6627782,f,Ocean Beach,32.74566,-117.24986,Entire home/apt,False,False,$197.00,219,2022-06-05,4.89,4.85,4.72,1.8
81,410726,2022-09-19,2044776,f,La Jolla,32.83452,-117.27772,Entire home/apt,False,False,$250.00,171,2020-11-29,4.81,4.9,4.68,1.38
82,426121,2022-09-19,2118023,f,Midtown,32.74271,-117.1773,Entire home/apt,False,False,$115.00,141,2022-08-28,4.87,4.74,4.74,1.12
83,606508,2022-09-18,103427,f,Core,32.71816,-117.15442,Entire home/apt,False,False,$282.00,1,2015-06-10,5.0,5.0,5.0,0.01
84,438786,2022-09-19,2165667,t,North Hills,32.74966,-117.14462,Entire home/apt,False,False,$102.00,568,2022-09-03,4.88,4.87,4.81,5.7
85,610920,2022-09-19,3028993,f,La Jolla,32.81244,-117.26835,Entire home/apt,False,False,$725.00,14,2022-08-04,4.92,5.0,4.69,0.13
86,611250,2022-09-19,2315442,f,Park West,32.72784,-117.16398,Private room,False,False,$75.00,554,2022-09-04,4.69,4.82,4.63,4.5
87,977985,2022-09-18,8184593,t,Pacific Beach,32.79835,-117.25596,Entire home/apt,True,False,$265.00,37,2022-09-06,4.92,4.97,4.68,0.61
88,616718,2022-09-19,2315442,f,Park West,32.72636,-117.16461,Private room,False,False,$72.00,709,2022-08-26,4.63,4.72,4.65,5.76
89,978168,2022-09-19,8184593,t,Pacific Beach,32.79644,-117.25628,Entire home/apt,True,False,$265.00,12,2022-07-31,4.83,5.0,4.83,0.2
90,978187,2022-09-19,8184593,t,Pacific Beach,32.79619,-117.25586,Entire home/apt,True,False,$265.00,26,2022-09-12,4.96,5.0,4.85,0.54
91,631271,2022-09-19,1121416,f,East Village,32.71553,-117.15377,Entire home/apt,False,False,$131.00,109,2022-06-30,4.71,4.38,4.5,0.89
92,978199,2022-09-18,8184593,t,Pacific Beach,32.79824,-117.25601,Entire home/apt,True,False,$265.00,21,2022-06-29,4.9,5.0,4.81,0.4
93,637308,2022-09-19,3178591,f,La Jolla,32.83984,-117.26885,Entire home/apt,True,True,"$1,352.00",7,2022-07-07,5.0,5.0,4.83,0.06
94,651542,2022-09-19,3006274,t,Midtown,32.74323,-117.17623,Entire home/apt,False,False,$179.00,208,2022-09-12,4.9,4.89,4.87,1.83
95,978275,2022-09-19,8184593,t,Pacific Beach,32.79943,-117.25704,Entire home/apt,True,False,$367.00,30,2022-09-05,4.87,4.93,4.73,0.5
96,978319,2022-09-19,8184593,t,Pacific Beach,32.80078,-117.25895,Entire home/apt,True,False,$367.00,8,2022-07-30,4.75,5.0,4.38,0.14
97,978349,2022-09-19,8184593,t,Pacific Beach,32.80114,-117.25841,Entire home/apt,True,False,$367.00,7,2021-10-11,5.0,5.0,4.71,0.15
98,655822,2022-09-18,2356843,f,Rancho Penasquitos,32.9524,-117.11426,Entire home/apt,True,True,$300.00,12,2022-08-08,4.83,4.83,4.75,0.17
99,978368,2022-09-19,8184593,t,Pacific Beach,32.80111,-117.25744,Entire home/apt,True,False,$367.00,20,2022-05-22,4.7,5.0,4.85,0.18
100,657051,2022-09-18,432635829,f,South Park,32.72266,-117.12402,Entire home/apt,True,False,$130.00,237,2022-08-28,4.86,4.85,4.68,1.96
101,980232,2022-09-19,8184593,t,Pacific Beach,32.8009,-117.25871,Entire home/apt,True,False,$367.00,9,2022-05-17,5.0,5.0,4.78,0.15
102,980392,2022-09-18,8184593,t,Pacific Beach,32.80119,-117.25896,Entire home/apt,False,False,$397.00,5,2021-07-29,5.0,4.8,4.4,0.05
103,670830,2022-09-18,2315442,f,Park West,32.72632,-117.16597,Private room,False,False,$81.00,590,2022-09-03,4.66,4.75,4.65,4.83
104,674234,2022-09-19,103427,f,West University Heights,32.76103,-117.16063,Entire home/apt,False,False,$307.00,0,,,,,
105,691132,2022-09-18,129123,f,Pacific Beach,32.80756,-117.25728,Entire home/apt,False,False,$465.00,8,2021-12-30,4.5,4.88,4.38,0.07
106,980406,2022-09-19,8184593,t,Pacific Beach,32.79901,-117.25725,Entire home/apt,True,False,$397.00,14,2022-07-30,4.36,4.79,4.57,0.12
107,691897,2022-09-18,2990799,t,Midtown District,32.71937,-117.22115,Entire home/apt,False,False,$314.00,44,2022-09-12,4.89,4.98,4.8,0.43
108,980434,2022-09-18,8184593,t,Pacific Beach,32.79924,-117.25705,Entire home/apt,False,False,$330.00,4,2019-05-27,5.0,5.0,4.75,0.07
109,693579,2022-09-18,3547828,f,Balboa Park,32.7159,-117.14481,Entire home/apt,False,False,$83.00,1,2019-12-29,5.0,5.0,5.0,0.03
110,990185,2022-09-19,4888818,f,Mira Mesa,32.91983,-117.14921,Entire home/apt,False,False,$151.00,13,2019-07-31,4.85,4.77,4.85,0.12
111,998231,2022-09-18,2527764,f,Linda Vista,32.7813,-117.18205,Entire home/apt,False,False,$285.00,96,2021-06-20,4.91,4.74,4.72,0.85
112,723387,2022-09-19,3736562,t,Pacific Beach,32.79429,-117.24269,Entire home/apt,False,False,$159.00,118,2022-08-09,4.84,4.88,4.72,0.98
113,1000522,2022-09-18,2990799,t,Midtown District,32.71937,-117.22115,Entire home/apt,False,False,$614.00,20,2022-07-17,4.95,4.95,4.74,0.2
114,1001069,2022-09-19,5424014,t,Little Italy,32.72142,-117.16605,Entire home/apt,False,False,$150.00,21,2022-01-31,4.88,4.94,4.75,0.19
115,741131,2022-09-18,1291828,f,Linda Vista,32.79647,-117.17435,Entire home/apt,False,False,$89.00,58,2022-06-20,4.61,4.43,4.73,0.51
116,743453,2022-09-18,3894707,f,Clairemont Mesa,32.81007,-117.18615,Private room,False,False,$55.00,296,2018-11-06,4.87,4.8,4.87,2.46
117,1003174,2022-09-18,5062900,f,Balboa Park,32.72829,-117.13077,Private room,False,False,$65.00,19,2022-07-25,4.84,4.89,4.74,0.17
118,1006312,2022-09-19,5534249,f,Pacific Beach,32.81988,-117.22895,Entire home/apt,False,False,$900.00,0,,,,,
119,752725,2022-09-19,1028287,t,North Hills,32.745318351522904,-117.13882022651346,Entire home/apt,False,False,$191.00,79,2022-09-09,4.94,4.97,4.86,0.78
120,1034805,2022-09-19,5695845,f,Pacific Beach,32.80629,-117.24603,Entire home/apt,False,False,$450.00,16,2022-07-08,4.56,4.88,4.38,0.14
121,756982,2022-09-19,3985912,f,La Jolla,32.84279,-117.27129,Entire home/apt,False,False,$251.00,319,2022-08-13,4.75,4.89,4.66,2.79
122,1037247,2022-09-18,2409798,f,La Jolla,32.82882,-117.27689,Entire home/apt,False,False,$127.00,529,2022-09-01,4.69,4.94,4.64,4.66
123,768093,2022-09-18,302986,f,Pacific Beach,32.80769,-117.24242,Entire home/apt,False,False,$249.00,38,2022-06-22,4.76,4.92,4.76,0.34
124,1050799,2022-09-18,5784602,t,Pacific Beach,32.80781,-117.24965,Entire home/apt,True,True,$650.00,1,2016-09-11,5.0,5.0,5.0,0.01
125,778962,2022-09-19,1502676,t,North Hills,32.7505,-117.14171,Entire home/apt,False,False,$135.00,307,2022-08-28,4.89,4.78,4.75,2.6
126,1063149,2022-09-19,5851927,t,North Hills,32.75169,-117.13169,Entire home/apt,False,False,$250.00,71,2022-09-14,4.96,4.96,4.93,0.62
127,789549,2022-09-18,4160438,t,East Village,32.70918,-117.15443,Entire home/apt,False,False,$199.00,20,2022-08-31,5.0,4.95,4.85,0.17
128,1072842,2022-09-18,5901435,t,Balboa Park,32.72254,-117.12924,Entire home/apt,False,False,$150.00,138,2022-09-04,4.88,4.88,4.74,1.21
129,797668,2022-09-19,4200720,t,Mission Bay,32.75994,-117.2489,Entire home/apt,False,False,$213.00,343,2022-09-16,4.89,4.93,4.84,2.95
130,1080319,2022-09-18,5942374,t,Mission Bay,32.76117,-117.24918,Entire home/apt,False,False,$171.00,154,2022-09-01,4.75,4.92,4.68,1.56
131,803261,2022-09-18,4227796,f,University City,32.86913,-117.2192,Private room,False,False,$69.00,20,2022-04-17,4.5,4.8,4.45,0.23
132,1080326,2022-09-19,5942374,t,Mission Bay,32.76047,-117.24995,Entire home/apt,False,False,$371.00,4,2020-06-29,4.25,4.75,4.75,0.05
133,1080335,2022-09-19,5942374,t,Mission Bay,32.76104,-117.2495,Entire home/apt,False,False,$580.00,33,2022-07-02,4.61,4.97,4.39,0.3
134,806120,2022-09-19,3310631,t,South Park,32.72231,-117.12504,Entire home/apt,True,False,$150.00,49,2022-06-16,4.79,4.72,4.64,0.47
135,1083576,2022-09-19,869862,t,North Hills,32.74577,-117.13193,Entire home/apt,False,False,$142.00,591,2022-09-16,4.79,4.94,4.79,5.19
136,810931,2022-09-18,3547828,f,East Village,32.71724,-117.15306,Private room,False,False,$37.00,2,2019-06-30,5.0,5.0,5.0,0.05
137,815244,2022-09-19,795905,t,Pacific Beach,32.79545,-117.23483,Private room,False,False,$96.00,53,2022-08-22,4.69,4.74,4.62,0.45
138,816942,2022-09-18,3969352,f,Grantville,32.78608,-117.10822,Entire home/apt,True,False,$160.00,117,2022-09-14,4.95,4.75,4.85,0.99
139,1101470,2022-09-19,3134951,f,Balboa Park,32.71847,-117.14397,Entire home/apt,False,False,$104.00,407,2022-08-21,4.75,4.83,4.67,4.02
140,821576,2022-09-18,129123,f,Pacific Beach,32.80691,-117.25604,Entire home/apt,False,False,$204.00,49,2022-08-20,4.64,4.84,4.56,0.41
141,1108080,2022-09-19,6084137,f,North Hills,32.74355,-117.13709,Entire home/apt,False,False,$264.00,4,2022-07-11,5.0,5.0,5.0,0.04
142,821991,2022-09-18,4316337,t,North Hills,32.74474,-117.13012,Entire home/apt,False,False,$138.00,446,2022-09-15,4.97,4.97,4.91,3.97
143,868988,2022-09-19,3066335,f,Mission Bay,32.76817,-117.24933,Entire home/apt,False,False,$350.00,37,2022-07-05,4.47,4.97,4.59,0.49
144,1109171,2022-09-18,12239315,f,North Hills,32.74672,-117.12161,Entire home/apt,False,False,$136.00,252,2022-08-19,4.93,4.92,4.76,4.01
145,1115516,2022-09-18,48669,f,Pacific Beach,32.80746,-117.23471,Private room,False,False,$85.00,35,2022-08-16,5.0,4.82,4.79,0.31
146,870904,2022-09-19,1457673,f,Mission Bay,32.76599,-117.25145,Entire home/apt,False,False,$130.00,1,2013-08-09,3.0,4.0,4.0,0.01
147,1127311,2022-09-19,6183960,f,Balboa Park,32.71798,-117.13071,Private room,False,False,$50.00,218,2022-07-29,4.96,4.79,4.94,1.93
148,1133487,2022-09-18,2003694,t,Ocean Beach,32.75296,-117.24718,Entire home/apt,False,False,$145.00,121,2022-09-05,4.88,4.86,4.83,1.08
149,873742,2022-09-18,4371822,t,South Park,32.72521,-117.1274,Entire home/apt,False,False,$119.00,517,2022-09-11,4.93,4.88,4.86,4.42
150,1163324,2022-09-18,6372118,f,Clairemont Mesa,32.82392,-117.19548,Entire home/apt,True,True,$318.00,71,2022-07-26,4.77,4.79,4.66,1.11
151,1166766,2022-09-18,6388958,f,Bay Park,32.78337,-117.19911,Entire home/apt,True,True,$734.00,20,2022-06-30,4.63,4.84,4.53,0.19
152,885550,2022-09-18,2806365,f,Grantville,32.78346,-117.10798,Entire home/apt,True,False,$165.00,30,2022-09-17,4.93,4.87,4.77,0.27
153,1167130,2022-09-19,6388958,f,Old Town,32.74569,-117.18702,Entire home/apt,True,True,$734.00,19,2022-05-15,4.65,4.76,4.47,0.19
154,886970,2022-09-19,14635886,t,Rancho Penasquitos,32.96419,-117.12139,Entire home/apt,True,True,$671.00,17,2022-07-30,4.94,4.94,4.71,0.43
155,1171359,2022-09-19,6412997,t,Ocean Beach,32.75086,-117.25112,Entire home/apt,False,False,$275.00,227,2022-08-20,4.92,4.92,4.79,2.54
156,887573,2022-09-18,4706066,f,Mission Bay,32.79113,-117.23302,Private room,False,False,$82.00,84,2022-08-14,4.86,4.83,4.8,0.71
157,1180719,2022-09-19,4983902,t,Pacific Beach,32.79908,-117.25619,Entire home/apt,False,False,$375.00,129,2022-09-02,4.75,4.84,4.69,1.16
158,888310,2022-09-18,3142348,t,Park West,32.72904,-117.16486,Entire home/apt,False,False,$101.00,16,2022-03-05,4.88,5.0,4.94,0.31
159,1183323,2022-09-19,6473290,t,Mission Bay,32.783859,-117.252075,Entire home/apt,False,False,$217.00,132,2022-08-20,4.8,4.95,4.77,1.19
160,906070,2022-09-19,4849153,f,Carmel Valley,32.94909,-117.23244,Entire home/apt,False,False,$87.00,22,2021-06-21,4.9,5.0,4.82,0.19
161,1197919,2022-09-19,3434582,f,North Hills,32.74429,-117.12451,Private room,False,False,$76.00,23,2022-08-29,4.78,4.83,4.78,0.2
162,1198495,2022-09-18,5619197,f,La Jolla,32.84386,-117.27335,Entire home/apt,False,False,$361.00,143,2022-08-18,4.8,4.93,4.55,1.26
163,908300,2022-09-19,3102978,f,Grant Hill,32.70683,-117.14059,Entire home/apt,False,False,$104.00,279,2022-09-11,4.68,4.43,4.57,2.38
164,1200632,2022-09-18,6558055,f,La Jolla,32.84941,-117.24859,Entire home/apt,False,False,"$3,300.00",1,2013-12-01,5.0,4.0,5.0,0.01
165,908965,2022-09-19,57109,f,Mission Bay,32.78673,-117.25305,Entire home/apt,False,False,$249.00,34,2022-09-03,4.88,4.94,4.79,0.3
166,1206065,2022-09-19,2409798,f,Mission Bay,32.767526,-117.252126,Entire home/apt,False,False,$343.00,97,2022-08-07,4.59,4.86,4.64,0.87
167,914317,2022-09-18,4374657,t,Ocean Beach,32.75117,-117.25125,Entire home/apt,False,False,$172.00,646,2022-09-11,4.9,4.9,4.87,5.54
168,1233047,2022-09-18,6724344,t,Roseville,32.72637,-117.23791,Entire home/apt,False,False,$295.00,112,2022-07-05,4.77,4.94,4.72,1.0
169,1246698,2022-09-18,4212739,t,South Park,32.72632,-117.12641,Entire home/apt,False,False,$180.00,12,2022-05-31,5.0,5.0,5.0,1.14
170,918743,2022-09-18,4934787,t,College Area,32.76313,-117.0798,Private room,False,False,$70.00,110,2022-08-06,4.85,4.73,4.83,0.95
171,1252651,2022-09-19,6627782,f,Ocean Beach,32.74276,-117.25235,Entire home/apt,False,False,$250.00,203,2022-09-12,4.94,4.95,4.79,2.64
172,1255655,2022-09-18,6839595,t,Mission Valley,32.77351,-117.14657,Entire home/apt,True,False,$211.00,23,2022-08-28,4.82,4.95,4.77,0.21
173,925146,2022-09-18,2409798,f,La Jolla,32.82857,-117.27858,Entire home/apt,False,False,$175.00,307,2022-08-23,4.7,4.95,4.63,2.79
174,925170,2022-09-18,2409798,f,La Jolla,32.82714,-117.27705,Entire home/apt,False,False,$126.00,469,2022-09-11,4.85,4.97,4.77,4.18
175,1260804,2022-09-19,2885527,f,Midtown,32.73176,-117.1679,Entire home/apt,False,False,$275.00,240,2022-08-28,4.71,4.77,4.66,2.16
176,937720,2022-09-19,5062900,f,Balboa Park,32.72853,-117.13283,Entire home/apt,False,False,$151.00,19,2021-08-03,4.95,4.88,5.0,0.17
177,942915,2022-09-19,8184593,t,Pacific Beach,32.79906,-117.25752,Entire home/apt,True,False,$367.00,30,2022-09-12,4.97,5.0,4.8,0.55
178,1261964,2022-09-18,6872996,f,Moreno Mission,32.76465,-117.18605,Private room,True,False,$145.00,12,2018-10-06,5.0,4.91,4.91,0.11
179,960642,2022-09-19,1457673,f,East Village,32.70962,-117.15445,Entire home/apt,False,False,$149.00,4,2019-02-25,5.0,4.75,4.75,0.05
180,961307,2022-09-19,332552,t,College Area,32.76346,-117.07585,Private room,False,False,$150.00,0,,,,,
181,964412,2022-09-19,8184593,t,Pacific Beach,32.79923,-117.25734,Entire home/apt,False,False,$265.00,13,2022-07-12,4.77,5.0,4.54,0.11
