,id,last_scraped,host_id,host_is_superhost,neighbourhood_cleansed,latitude,longitude,room_type,has_hot_tub,has_private_hot_tub,price,number_of_reviews,last_review,review_scores_accuracy,review_scores_location,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_value,review_scores_rating,reviews_per_month
310,12156428,2022-09-28,62542564,f,Unincorporated Areas,36.97763,-121.92719,Entire home/apt,False,False,$781.00,28,2022-09-25,4.62,5.0,4.19,4.42,4.5,4.31,4.62,0.57
311,12166807,2022-09-28,41668096,t,City of Santa Cruz,36.9513,-122.05236,Entire home/apt,False,False,$684.00,58,2022-08-29,4.9,5.0,4.88,4.95,4.95,4.49,4.72,0.75
312,12191126,2022-09-28,65529478,f,Unincorporated Areas,36.93587,-121.86465,Entire home/apt,False,False,$453.00,51,2022-08-30,4.44,4.78,4.52,4.74,4.73,4.37,4.53,0.65
313,12251581,2022-09-28,48506441,f,Unincorporated Areas,36.97644,-121.92141,Entire home/apt,False,False,$300.00,71,2022-08-28,4.82,4.9,4.39,4.96,4.79,4.61,4.65,0.91
314,12269624,2022-09-28,24379030,t,City of Capitola,36.95823,-121.97107,Entire home/apt,True,True,$231.00,308,2022-09-27,4.96,4.99,4.9,4.99,5.0,4.78,4.95,3.92
315,12324893,2022-09-28,66500574,f,Unincorporated Areas,37.03821,-122.07942,Entire home/apt,False,False,$73.00,82,2020-08-23,4.75,4.85,4.6,4.83,4.79,4.67,4.7,1.08
316,12409002,2022-09-28,46791795,f,Unincorporated Areas,36.97551,-121.91446,Entire home/apt,False,False,$166.00,68,2022-09-12,4.92,4.9,4.71,4.98,4.95,4.83,4.83,0.87
317,12432125,2022-09-28,67249458,f,City of Capitola,36.95941,-121.97654,Entire home/apt,False,False,$350.00,3,2019-09-13,5.0,5.0,5.0,5.0,5.0,4.67,5.0,0.04
318,12455372,2022-09-28,205600,t,Unincorporated Areas,36.96455,-121.99146,Entire home/apt,False,False,$250.00,16,2022-09-15,5.0,4.94,4.94,5.0,5.0,4.75,4.94,0.32
319,12626252,2022-09-28,68554476,t,City of Santa Cruz,36.96538,-121.99911,Entire home/apt,False,False,$564.00,56,2022-09-18,4.92,5.0,4.77,4.92,4.88,4.67,4.88,0.73
320,12642083,2022-09-28,3079295,t,Unincorporated Areas,37.08697,-122.07078,Entire home/apt,True,True,$500.00,96,2022-09-11,4.91,4.97,4.9,4.92,5.0,4.82,4.96,1.24
321,12796733,2022-09-28,69702677,t,Unincorporated Areas,36.97057,-121.979,Entire home/apt,False,False,$293.00,173,2022-09-12,4.91,4.8,4.91,4.94,4.93,4.73,4.87,2.22
322,12871638,2022-09-28,41668136,f,Unincorporated Areas,36.89051,-121.69877,Private room,False,False,$65.00,152,2022-09-12,4.97,4.8,4.99,4.95,4.99,4.92,4.97,2.47
323,12915176,2022-09-28,70818638,t,Unincorporated Areas,36.97185,-121.90502,Private room,False,False,$165.00,297,2022-09-18,4.86,4.91,4.94,4.96,4.96,4.75,4.84,3.84
324,12924920,2022-09-28,70924254,f,Unincorporated Areas,36.95086,-121.86889,Entire home/apt,False,False,$100.00,21,2022-09-04,4.95,5.0,4.86,4.95,5.0,5.0,4.9,0.27
325,12956145,2022-09-28,25118564,t,Unincorporated Areas,37.00927,-122.01026,Entire home/apt,False,False,$95.00,328,2022-09-21,4.92,4.92,4.73,4.97,4.95,4.86,4.82,4.23
326,13031429,2022-09-28,72012819,f,Unincorporated Areas,36.9697,-121.9046,Entire home/apt,False,False,$404.00,65,2022-09-12,4.85,4.97,4.54,4.98,4.97,4.67,4.71,0.85
327,13040112,2022-09-28,17838069,f,Unincorporated Areas,37.0549,-122.07393,Private room,False,False,$50.00,51,2018-07-24,4.7,4.5,4.54,4.9,4.9,4.44,4.58,0.66
328,13099966,2022-09-28,72012819,f,Unincorporated Areas,36.96051,-121.89141,Entire home/apt,False,False,$696.00,21,2022-04-09,4.81,4.95,4.19,4.81,5.0,4.35,4.62,0.29
329,13115908,2022-09-28,15867956,f,City of Capitola,36.96239,-121.9693,Entire home/apt,True,True,$550.00,43,2022-09-25,4.88,4.88,4.74,4.98,4.88,4.49,4.88,0.58
330,13127903,2022-09-28,73086477,t,Unincorporated Areas,36.97662,-121.92189,Entire home/apt,False,False,$331.00,391,2022-09-18,4.94,4.91,4.97,4.98,4.96,4.81,4.96,5.14
331,13152416,2022-09-28,1890325,t,City of Watsonville,36.90685,-121.77447,Private room,False,False,$45.00,13,2020-12-07,5.0,4.85,4.92,5.0,5.0,5.0,5.0,0.17
332,13158161,2022-09-28,46724155,t,Unincorporated Areas,37.02611,-122.09522,Entire home/apt,False,False,$127.00,62,2022-08-13,4.82,4.82,4.52,4.83,4.72,4.68,4.67,0.81
333,13219270,2022-09-28,65894850,t,Unincorporated Areas,36.96849,-121.87752,Entire home/apt,False,False,$300.00,64,2022-09-10,4.92,4.86,4.79,4.95,4.95,4.92,4.95,1.63
334,13234295,2022-09-28,2239911,t,City of Santa Cruz,36.96826,-122.03378,Entire home/apt,False,False,$175.00,128,2022-03-06,4.92,4.92,4.78,4.98,4.91,4.79,4.87,1.67
335,13263097,2022-09-28,72012819,f,City of Santa Cruz,36.96771,-122.00394,Entire home/apt,False,False,$775.00,29,2022-09-05,4.69,4.93,4.55,5.0,5.0,4.62,4.69,0.4
336,13264167,2022-09-28,6949293,f,Unincorporated Areas,37.10657,-122.10432,Entire home/apt,False,False,$110.00,140,2020-03-04,4.89,4.83,4.69,4.95,4.91,4.75,4.71,1.82
337,13297716,2022-09-28,75072398,t,Unincorporated Areas,36.86655,-121.81883,Entire home/apt,False,False,$232.00,183,2022-09-14,4.96,4.94,4.93,4.95,4.97,4.84,4.95,2.41
338,13301230,2022-09-28,68263722,t,City of Santa Cruz,36.96633,-122.02277,Entire home/apt,False,False,$271.00,232,2022-09-05,4.99,4.98,5.0,4.98,5.0,4.88,4.99,3.05
339,13349547,2022-09-28,75673654,t,Unincorporated Areas,36.91365,-121.84326,Entire home/apt,False,False,$171.00,517,2022-09-12,4.93,4.87,4.92,4.98,4.95,4.82,4.9,6.74
340,13436121,2022-09-28,1803583,t,City of Santa Cruz,36.98197,-122.01671,Entire home/apt,True,True,$534.00,14,2022-07-22,5.0,5.0,4.93,5.0,5.0,5.0,5.0,0.18
341,13448399,2022-09-28,1489277,t,City of Santa Cruz,36.98209,-121.99199,Entire home/apt,True,True,$524.00,44,2022-09-05,4.98,4.8,4.93,4.95,4.98,4.8,4.98,0.59
342,13533607,2022-09-28,24586601,t,Unincorporated Areas,36.99977,-121.94618,Entire home/apt,False,False,$100.00,91,2021-10-10,4.96,4.99,4.98,4.98,4.99,4.91,4.94,1.22
343,13569554,2022-09-28,2962470,f,Unincorporated Areas,37.00456,-121.97403,Private room,False,False,$75.00,63,2020-02-23,4.98,4.9,4.83,4.97,4.98,4.84,4.92,0.97
344,13578465,2022-09-28,70254721,f,Unincorporated Areas,37.04224,-122.07285,Entire home/apt,False,False,$113.00,234,2022-09-11,4.93,4.92,4.79,4.97,4.89,4.73,4.86,3.22
345,13623591,2022-09-28,34791579,t,Unincorporated Areas,36.99896,-122.03208,Entire home/apt,False,False,$211.00,262,2022-09-18,4.82,4.93,4.95,4.93,4.93,4.73,4.89,3.46
346,13643315,2022-09-28,65653925,f,City of Capitola,36.961548,-121.965141,Entire home/apt,True,True,$599.00,24,2022-01-10,4.57,5.0,4.83,4.81,4.77,4.67,4.78,0.32
347,13668017,2022-09-28,15867956,f,City of Capitola,36.97211,-121.95079,Entire home/apt,False,False,$308.00,67,2022-09-20,4.9,4.99,4.82,4.96,4.87,4.51,4.75,0.89
348,13674461,2022-09-28,3525913,f,City of Santa Cruz,36.96214,-122.05005,Entire home/apt,False,False,$250.00,24,2022-07-30,4.79,4.96,4.75,4.96,4.92,4.83,4.71,0.32
349,13687618,2022-09-28,28489392,f,Unincorporated Areas,37.03167,-121.98294,Entire home/apt,False,False,$139.00,178,2022-01-24,4.83,4.93,4.48,4.99,4.97,4.76,4.81,2.35
350,13687994,2022-09-28,51003705,f,Unincorporated Areas,36.97385,-121.90883,Entire home/apt,False,False,$263.00,11,2022-09-06,4.91,5.0,4.55,4.55,4.73,4.36,4.82,0.69
351,13698420,2022-09-28,79883109,t,Unincorporated Areas,36.87072,-121.82091,Entire home/apt,False,False,$229.00,352,2022-09-12,4.98,4.95,4.98,4.98,4.99,4.85,4.97,4.64
352,13767729,2022-09-28,69127544,t,City of Scotts Valley,37.06067,-122.01685,Private room,False,False,$104.00,379,2022-09-17,4.94,4.94,4.74,4.94,4.87,4.89,4.83,5.13
353,13782236,2022-09-28,13360884,t,Unincorporated Areas,36.97376,-121.90239,Entire home/apt,False,False,$373.00,143,2022-09-15,4.99,4.94,4.93,5.0,4.99,4.77,5.0,2.15
354,13901016,2022-09-28,39087089,f,City of Capitola,36.97589,-121.95031,Private room,False,False,$164.00,28,2020-04-01,4.89,4.89,5.0,4.96,5.0,4.82,4.96,0.37
355,13929726,2022-09-28,76001408,f,Unincorporated Areas,37.08423,-122.08083,Entire home/apt,False,False,$160.00,133,2022-09-11,4.89,4.86,4.94,4.98,4.95,4.8,4.89,2.63
356,13931522,2022-09-28,51003705,f,Unincorporated Areas,36.96236,-121.99432,Entire home/apt,False,False,$605.00,20,2022-08-25,4.85,5.0,4.6,4.8,4.5,4.55,4.6,0.5
357,13996432,2022-09-28,66652090,t,City of Santa Cruz,36.96925,-121.99876,Entire home/apt,False,False,$300.00,217,2022-09-23,4.98,4.91,4.91,4.99,5.0,4.86,4.97,2.97
358,14036640,2022-09-28,25195708,t,Unincorporated Areas,37.1002,-122.08706,Entire home/apt,False,False,$175.00,119,2022-08-02,4.98,4.97,4.97,4.99,4.98,4.92,4.98,1.7
359,14040814,2022-09-28,15237124,t,City of Santa Cruz,36.96192,-122.04375,Private room,False,False,$159.00,317,2022-09-23,4.89,4.89,4.9,4.93,4.9,4.77,4.84,4.21
360,14070845,2022-09-28,67958243,t,Unincorporated Areas,37.1295,-122.1233,Entire home/apt,True,False,$332.00,45,2022-09-12,4.93,4.87,4.96,4.78,4.93,4.76,4.96,0.61
361,14075165,2022-09-28,84569175,f,City of Capitola,36.95749,-121.97638,Entire home/apt,True,True,$365.00,39,2022-08-27,4.95,4.97,4.87,4.97,4.95,4.74,4.92,0.53
362,14162584,2022-09-28,29055819,t,Unincorporated Areas,37.14268,-121.96721,Entire home/apt,False,False,$114.00,522,2022-09-25,4.87,4.9,4.86,4.89,4.89,4.71,4.81,6.96
363,14168071,2022-09-28,10477205,t,City of Santa Cruz,36.97257,-122.01232,Entire home/apt,False,False,$399.00,61,2022-09-12,4.92,4.97,4.85,4.92,4.9,4.69,4.82,0.81
364,14198266,2022-09-28,3579695,t,Unincorporated Areas,37.14913,-121.98704,Entire home/apt,False,False,$99.00,305,2022-09-23,4.88,4.91,4.92,4.94,4.92,4.83,4.9,4.1
365,14311020,2022-09-28,87472097,t,City of Santa Cruz,36.97675,-122.00756,Entire home/apt,False,False,$210.00,104,2022-09-12,4.98,4.91,4.96,4.95,4.96,4.74,4.89,1.4
366,14355557,2022-09-28,46087112,t,Unincorporated Areas,36.97414,-121.91824,Entire home/apt,False,False,$400.00,102,2022-09-25,4.94,4.96,4.92,5.0,4.87,4.83,4.95,1.4
367,14368117,2022-09-28,46724155,t,Unincorporated Areas,37.02578,-122.095,Entire home/apt,False,False,$80.00,46,2021-03-01,4.59,4.76,4.24,4.6,4.71,4.56,4.42,0.62
368,14376494,2022-09-28,17838069,f,Unincorporated Areas,37.05398,-122.07425,Entire home/apt,False,False,$150.00,7,2019-04-01,4.71,4.57,4.57,5.0,5.0,4.71,4.57,0.09
369,14518032,2022-09-28,83301706,t,Unincorporated Areas,36.92245,-121.85397,Entire home/apt,False,False,$500.00,88,2022-07-27,4.87,4.87,4.87,4.92,4.91,4.55,4.9,1.19
370,14590504,2022-09-28,51003705,f,City of Santa Cruz,36.95038,-122.04882,Entire home/apt,True,True,$725.00,37,2022-03-29,4.89,4.97,4.77,4.77,4.8,4.6,4.81,0.51
371,14627704,2022-09-28,90805277,f,City of Santa Cruz,36.94977,-122.04869,Entire home/apt,False,False,$750.00,11,2020-01-05,4.75,5.0,4.25,4.88,5.0,4.13,4.63,0.16
372,14688549,2022-09-28,3676874,f,City of Watsonville,36.9322,-121.79723,Private room,False,False,$50.00,0,,,,,,,,,
373,14824672,2022-09-28,55428362,t,City of Santa Cruz,36.97085,-122.0062,Entire home/apt,False,False,$263.00,377,2022-09-25,4.9,4.92,4.86,4.95,4.97,4.75,4.9,5.12
374,14841699,2022-09-28,44695690,t,City of Santa Cruz,36.97144,-122.04258,Private room,False,False,$90.00,39,2022-09-25,4.9,4.84,4.82,4.97,4.97,4.89,4.92,0.53
375,14886219,2022-09-28,51851824,t,City of Santa Cruz,36.96814,-122.04475,Entire home/apt,False,False,$256.00,265,2022-09-26,4.99,4.96,4.98,4.99,4.99,4.86,4.97,3.65
376,14965130,2022-09-28,51003705,f,City of Capitola,36.95536,-121.9741,Private room,False,False,$210.00,6,2021-05-23,4.17,4.67,4.5,4.33,4.33,3.33,3.83,0.09
377,15027083,2022-09-28,23824954,t,Unincorporated Areas,37.15885,-121.96838,Entire home/apt,False,False,$145.00,26,2022-06-28,5.0,4.92,5.0,5.0,5.0,4.92,4.96,0.35
378,15053846,2022-09-28,95149152,f,Unincorporated Areas,37.13797,-122.10124,Entire home/apt,False,False,$130.00,286,2020-03-16,4.96,4.94,4.98,5.0,5.0,4.9,4.97,3.9
379,15098211,2022-09-28,82969372,t,Unincorporated Areas,36.95203399658203,-121.87843322753906,Entire home/apt,True,False,$400.00,94,2022-09-19,4.97,4.96,4.98,4.99,4.97,4.77,4.97,1.32
380,15150073,2022-09-28,22927727,t,Unincorporated Areas,37.0484,-122.06222,Entire home/apt,False,False,$425.00,84,2022-09-15,4.96,4.93,4.98,4.99,4.93,4.81,4.9,1.23
381,15289835,2022-09-28,5696442,f,City of Capitola,36.95889,-121.98038,Entire home/apt,False,False,$200.00,0,,,,,,,,,
382,15422523,2022-09-28,87798853,t,Unincorporated Areas,36.9906,-121.97825,Private room,False,False,$74.00,241,2022-09-20,4.87,4.76,4.87,4.88,4.9,4.82,4.8,3.34
383,15501525,2022-09-28,61172688,t,Unincorporated Areas,36.99091,-121.95526,Entire home/apt,False,False,$400.00,10,2022-08-07,4.8,4.9,4.8,5.0,4.9,4.8,4.9,0.14
384,15549597,2022-09-28,100067582,f,City of Santa Cruz,36.96793,-122.02198,Entire home/apt,False,False,$298.00,63,2022-09-05,4.68,4.92,4.35,4.87,4.68,4.41,4.49,0.98
385,15549598,2022-09-28,100067582,f,City of Santa Cruz,36.95521314052697,-122.0427662852374,Entire home/apt,False,False,$180.00,159,2022-09-25,4.56,4.82,4.48,4.82,4.61,4.18,4.35,2.26
386,15562005,2022-09-28,24418255,t,City of Capitola,36.95939,-121.97973,Entire home/apt,False,False,$518.00,206,2022-09-12,4.99,4.94,4.94,5.0,4.96,4.8,4.96,3.22
387,15632525,2022-09-28,22071917,t,Unincorporated Areas,36.98779,-121.94821,Entire home/apt,False,False,$200.00,106,2022-09-26,4.88,4.81,4.76,4.94,4.85,4.8,4.83,1.64
388,15648669,2022-09-28,2479524,t,Unincorporated Areas,37.14603,-121.98195,Entire home/apt,False,False,$165.00,621,2022-09-22,4.99,4.98,4.99,5.0,5.0,4.94,4.99,9.1
389,15820158,2022-09-28,13486009,t,Unincorporated Areas,36.97503,-121.91531,Entire home/apt,False,False,$312.00,189,2022-08-21,4.96,4.92,4.86,4.99,4.97,4.81,4.92,2.7
390,15835722,2022-09-28,22086551,t,City of Santa Cruz,36.96358,-122.00002,Entire home/apt,False,False,$184.00,227,2022-09-26,4.88,4.94,4.76,4.96,4.96,4.67,4.79,3.17
391,15856862,2022-09-28,46408880,t,City of Capitola,36.97425,-121.96363,Entire home/apt,False,False,$250.00,246,2022-09-04,4.87,4.87,4.78,4.99,4.94,4.68,4.81,4.13
392,15934797,2022-09-28,1751492,f,Unincorporated Areas,37.047211,-122.075798,Entire home/apt,False,False,$102.00,11,2022-08-25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.73
393,15955845,2022-09-28,23379977,f,Unincorporated Areas,37.1305,-122.11607,Entire home/apt,True,True,$250.00,166,2022-08-14,4.86,4.8,4.78,4.95,4.83,4.7,4.79,2.33
394,15971065,2022-09-28,87798853,t,Unincorporated Areas,36.99191,-121.97825,Private room,False,False,$66.00,233,2022-09-19,4.87,4.74,4.9,4.9,4.88,4.82,4.79,3.26
395,16005532,2022-09-28,42946474,t,Unincorporated Areas,37.06974,-122.09209,Entire home/apt,False,False,$90.00,339,2022-09-18,4.99,4.96,4.98,5.0,5.0,4.96,4.97,4.79
396,16042569,2022-09-28,51444016,t,Unincorporated Areas,36.9934,-121.89565,Entire home/apt,False,False,$163.00,338,2022-09-16,4.96,4.88,4.96,4.96,4.97,4.89,4.96,4.85
397,16057717,2022-09-28,35565555,f,Unincorporated Areas,36.931,-121.86149,Entire home/apt,False,False,$382.00,65,2022-08-24,4.78,4.94,4.42,4.91,4.78,4.63,4.69,0.93
398,16201024,2022-09-28,35666179,t,Unincorporated Areas,36.99516,-121.9456,Entire home/apt,False,False,$100.00,316,2022-09-25,4.99,4.92,4.99,5.0,5.0,4.99,4.99,4.78
399,16227201,2022-09-28,25195708,t,Unincorporated Areas,37.10059,-122.08751,Entire home/apt,False,False,$125.00,74,2022-09-13,4.99,4.97,5.0,5.0,5.0,5.0,5.0,1.05
400,16249945,2022-09-28,15867956,f,City of Capitola,36.97220129936438,-121.95099419338152,Entire home/apt,False,False,$325.00,94,2022-09-18,4.91,4.94,4.85,4.93,4.89,4.66,4.89,1.34
401,16303513,2022-09-28,330169,t,City of Santa Cruz,36.95257,-122.0505,Entire home/apt,False,False,$281.00,155,2022-09-05,4.96,4.95,4.98,5.0,4.99,4.83,4.95,2.23
402,16380000,2022-09-28,107287418,t,City of Santa Cruz,36.97916,-122.00022,Entire home/apt,False,False,$119.00,249,2022-09-18,4.85,4.87,4.9,4.94,4.96,4.86,4.85,3.56
403,16415027,2022-09-28,105225852,t,City of Capitola,36.95778,-121.97048,Private room,False,False,$185.00,231,2022-09-25,4.94,4.99,4.97,4.96,4.98,4.86,4.97,3.42
404,16423067,2022-09-28,15867956,f,Unincorporated Areas,36.9757,-121.91294,Entire home/apt,False,False,$213.00,391,2022-09-26,4.96,4.92,4.9,4.98,4.96,4.81,4.89,5.62
405,16454763,2022-09-28,53757487,t,Unincorporated Areas,36.95575,-121.87501,Entire home/apt,False,False,$165.00,33,2022-05-08,4.85,4.76,4.82,4.91,4.94,4.82,4.88,0.5
406,16552535,2022-09-28,94234122,f,Unincorporated Areas,36.93085,-121.85839,Entire home/apt,False,False,$537.00,110,2022-08-28,4.86,4.82,4.79,4.97,4.92,4.56,4.82,1.59
407,16557633,2022-09-28,109030873,f,Unincorporated Areas,36.97524,-121.91595,Entire home/apt,False,False,$350.00,1,2021-07-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.07
408,16585573,2022-09-28,109350874,f,Unincorporated Areas,36.96746,-121.90311,Entire home/apt,False,False,$314.00,88,2022-08-21,4.92,4.97,4.8,4.97,4.9,4.79,4.83,1.27
409,16600004,2022-09-28,109505884,t,Unincorporated Areas,37.02564,-121.88303,Entire home/apt,True,False,$110.00,226,2022-09-12,4.83,4.9,4.65,4.94,4.95,4.75,4.79,3.26
410,16601498,2022-09-28,109521733,f,Unincorporated Areas,37.0528,-122.05015,Entire home/apt,False,False,$131.00,160,2022-05-30,4.65,4.93,4.79,4.87,4.82,4.68,4.72,2.35
411,16618561,2022-09-28,62542564,f,Unincorporated Areas,36.92791,-121.85922,Entire home/apt,False,False,$476.00,10,2022-09-12,4.4,5.0,4.4,3.89,4.67,3.67,4.2,0.15
412,16736042,2022-09-28,110988293,f,Unincorporated Areas,36.98351,-121.98109,Private room,False,False,$83.00,145,2022-09-25,4.9,4.87,4.93,4.93,4.91,4.76,4.87,2.09
413,16795831,2022-09-28,21385981,t,City of Capitola,36.97376,-121.95264,Entire home/apt,False,False,$295.00,83,2022-09-18,4.93,4.99,4.76,4.96,4.95,4.83,4.9,1.22
414,16811077,2022-09-28,31691139,t,City of Capitola,36.97376,-121.95126,Entire home/apt,False,False,$479.00,186,2022-09-16,4.95,4.98,4.9,4.99,4.98,4.85,4.92,2.74
415,16812515,2022-09-28,7481991,f,City of Capitola,36.95586,-121.97752,Entire home/apt,False,False,$620.00,55,2022-09-04,4.74,4.93,4.56,4.85,4.72,4.41,4.8,0.8
416,16831870,2022-09-28,7481991,f,City of Capitola,36.95586,-121.97752,Entire home/apt,True,True,$609.00,65,2022-07-15,4.77,4.94,4.56,4.84,4.67,4.5,4.7,0.94
417,16847133,2022-09-28,50468097,t,Unincorporated Areas,37.00837,-122.01535,Entire home/apt,False,False,$210.00,72,2022-09-20,4.94,4.94,4.74,4.99,4.96,4.83,4.93,1.32
418,16873036,2022-09-28,111814852,f,City of Santa Cruz,36.969713,-122.018102,Entire home/apt,False,False,$312.00,75,2022-09-25,4.69,4.59,4.55,4.64,4.61,4.19,4.47,1.17
419,16917423,2022-09-28,112973480,f,City of Capitola,36.97049,-121.95314,Entire home/apt,False,False,$376.00,25,2022-05-01,4.96,5.0,4.96,5.0,5.0,4.92,4.96,0.39
420,16928151,2022-09-28,32933954,f,City of Santa Cruz,36.96406,-122.02322,Private room,True,True,$68.00,6,2022-07-10,5.0,5.0,4.83,5.0,5.0,4.67,5.0,0.32
421,16984206,2022-09-28,15655403,f,Unincorporated Areas,36.98376,-121.91446,Private room,False,False,$110.00,66,2022-09-25,4.77,4.82,4.64,4.86,4.89,4.56,4.64,1.29
422,17000140,2022-09-28,27382503,t,City of Santa Cruz,36.98463,-122.01291,Private room,False,False,$147.00,754,2022-09-20,4.94,4.88,4.91,4.97,4.94,4.83,4.86,11.08
423,17096317,2022-09-28,110717199,f,Unincorporated Areas,36.98513,-121.88827,Private room,False,False,$195.00,41,2017-09-13,4.95,4.88,4.98,5.0,5.0,4.54,4.98,0.6
424,17141005,2022-09-28,72723993,f,City of Santa Cruz,36.98213,-122.00736,Entire home/apt,False,False,$350.00,97,2020-09-06,4.96,4.93,4.92,4.98,4.98,4.86,4.92,1.43
425,17328543,2022-09-28,26257417,t,Unincorporated Areas,37.14582,-121.99498,Entire home/apt,False,False,$170.00,127,2022-09-18,4.92,4.94,4.94,5.0,5.0,4.81,4.93,1.91
426,17447593,2022-09-28,118093249,t,Unincorporated Areas,37.11649,-122.05054,Entire home/apt,True,True,$198.00,437,2022-09-16,4.94,4.88,4.86,4.97,4.95,4.79,4.91,6.47
427,17478266,2022-09-28,118394874,t,City of Capitola,36.95766,-121.97343,Entire home/apt,False,False,$389.00,89,2022-09-26,4.82,4.94,4.9,4.92,4.75,4.73,4.85,1.35
428,17569455,2022-09-28,87798853,t,Unincorporated Areas,36.9915,-121.97859,Private room,False,False,$81.00,180,2022-09-12,4.87,4.79,4.88,4.92,4.79,4.8,4.77,2.67
429,17665124,2022-09-28,14175116,t,City of Santa Cruz,36.96554,-122.02423,Entire home/apt,False,False,$282.00,214,2022-09-12,4.91,4.93,4.82,4.95,4.95,4.69,4.82,3.36
430,17668338,2022-09-28,1910005,t,City of Santa Cruz,36.97217,-122.0082,Entire home/apt,False,False,$542.00,68,2022-09-18,4.94,4.91,4.97,4.99,5.0,4.75,4.93,1.06
431,17712639,2022-09-28,2967802,t,Unincorporated Areas,36.97247,-121.90447,Entire home/apt,False,False,$339.00,130,2022-09-12,4.79,4.97,4.55,4.97,4.88,4.69,4.7,1.93
432,17806876,2022-09-28,5375908,f,City of Capitola,36.9762,-121.97247,Entire home/apt,False,False,$195.00,13,2021-02-24,4.77,4.85,4.31,5.0,4.69,4.54,4.69,0.2
433,17809022,2022-09-28,14449799,t,Unincorporated Areas,36.94248,-121.85382,Entire home/apt,True,True,$240.00,266,2022-09-09,4.94,4.86,4.92,5.0,4.96,4.9,4.96,4.0
434,17826786,2022-09-28,68132001,f,City of Capitola,36.96621,-121.95953,Entire home/apt,False,False,"$1,200.00",71,2022-07-17,4.78,4.99,4.73,4.99,4.97,4.49,4.79,1.13
435,17849254,2022-09-28,27018411,t,City of Santa Cruz,36.96735,-122.03661,Entire home/apt,False,False,$131.00,524,2022-09-26,4.94,4.93,4.92,4.98,4.97,4.87,4.92,7.83
436,17942848,2022-09-28,50746832,t,City of Santa Cruz,36.96729,-122.01898,Entire home/apt,False,False,$282.00,343,2022-09-18,4.99,4.94,4.97,5.0,4.99,4.86,4.99,5.51
437,17979741,2022-09-28,123278862,f,City of Santa Cruz,36.96569,-122.02067,Private room,False,False,$345.00,28,2022-06-15,4.89,5.0,4.71,4.82,4.79,4.54,4.75,0.42
438,17996838,2022-09-28,4741457,t,Unincorporated Areas,37.02204,-121.98923,Entire home/apt,False,False,$220.00,647,2022-09-20,4.97,4.9,4.98,4.99,4.99,4.86,4.98,10.97
439,18097080,2022-09-28,123278862,f,City of Santa Cruz,36.96545,-122.02287,Private room,False,False,$345.00,20,2022-09-12,4.55,5.0,4.75,4.75,4.7,4.5,4.75,0.31
440,18159886,2022-09-28,125247297,t,Unincorporated Areas,36.97034,-121.98085,Entire home/apt,False,False,$157.00,367,2022-09-20,4.98,4.93,4.96,5.0,5.0,4.9,4.98,5.55
441,18311460,2022-09-28,16995492,t,City of Capitola,36.9712,-121.95239,Entire home/apt,True,True,"$1,152.00",68,2022-08-05,4.96,5.0,4.69,5.0,5.0,4.6,4.94,1.16
442,18356498,2022-09-28,11045985,t,City of Santa Cruz,36.97399,-122.0398,Entire home/apt,False,False,$150.00,105,2022-09-11,4.89,4.92,5.0,5.0,4.97,4.9,4.94,1.62
443,18413736,2022-09-28,1138417,t,City of Capitola,36.97582,-121.95064,Entire home/apt,False,False,$250.00,2,2021-06-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.11
444,18451223,2022-09-28,26381913,t,Unincorporated Areas,36.95181,-121.87653,Entire home/apt,True,False,$477.00,156,2022-09-11,4.9,4.92,4.81,4.93,4.9,4.58,4.85,2.51
445,18549276,2022-09-28,69289902,f,Unincorporated Areas,36.97251,-121.89389,Private room,False,False,$150.00,95,2022-08-21,4.97,4.92,4.86,4.97,5.0,4.86,4.96,1.46
446,18610607,2022-09-28,50311315,t,City of Santa Cruz,36.96606,-122.00794,Entire home/apt,False,False,$395.00,139,2022-09-11,4.99,4.99,4.95,4.99,4.97,4.75,4.98,2.15
447,18688761,2022-09-28,24413952,f,Unincorporated Areas,36.94893,-121.87721,Entire home/apt,False,False,$299.00,166,2022-09-11,4.72,4.8,4.75,4.79,4.75,4.57,4.67,2.61
448,18689995,2022-09-28,129922515,t,City of Santa Cruz,36.9656,-121.99963,Private room,False,False,$250.00,75,2022-09-12,4.99,5.0,4.99,5.0,4.97,4.91,4.97,1.16
449,18705716,2022-09-28,17844996,t,Unincorporated Areas,36.9415,-121.85098,Entire home/apt,False,False,$160.00,257,2022-09-24,4.92,4.9,4.86,4.99,4.98,4.78,4.87,3.94
450,18708950,2022-09-28,9624830,f,Unincorporated Areas,37.01051,-122.19224,Entire home/apt,False,False,$213.00,99,2022-07-16,4.72,4.93,4.65,4.91,4.84,4.39,4.64,1.52
451,18716708,2022-09-28,26065508,f,City of Santa Cruz,36.96453,-121.9977,Entire home/apt,False,False,$775.00,19,2022-08-23,4.56,4.78,4.11,4.67,4.5,4.0,4.44,0.37
452,18789607,2022-09-28,1094909,t,City of Santa Cruz,36.97233,-122.01417,Entire home/apt,False,False,"$1,250.00",53,2022-08-28,5.0,4.96,5.0,5.0,5.0,4.78,4.98,0.88
