,id,last_scraped,host_id,host_is_superhost,neighbourhood_cleansed,latitude,longitude,room_type,has_hot_tub,has_private_hot_tub,price,number_of_reviews,last_review,review_scores_accuracy,review_scores_location,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_value,review_scores_rating,reviews_per_month
2182,46172880,2022-09-19,51702103,f,San Carlos,37.51016,-122.28155,Entire home/apt,False,False,$144.00,29,2022-06-17,5.0,4.83,5.0,5.0,5.0,4.93,4.97,1.42
2183,46198184,2022-09-19,57863429,t,Redwood City,37.47067,-122.22161,Private room,False,False,$100.00,3,2022-08-13,5.0,5.0,5.0,5.0,4.33,4.0,4.0,0.21
2184,46208430,2022-09-19,107434423,f,San Mateo,37.56649526369925,-122.31887292873044,Entire home/apt,False,False,$251.00,2,2022-07-13,5.0,4.5,4.5,4.5,5.0,4.0,5.0,0.3
2185,46216027,2022-09-19,154896480,t,Unincorporated Areas,37.45062,-122.16526,Entire home/apt,False,False,$400.00,41,2022-09-01,4.85,5.0,4.83,4.95,4.93,4.56,4.88,1.82
2186,46222334,2022-09-19,163370002,f,Daly City,37.69223,-122.47284,Entire home/apt,False,False,$215.00,112,2022-09-06,4.75,4.72,4.66,4.95,4.85,4.73,4.65,4.94
2187,46258983,2022-09-19,220760679,t,Pacifica,37.63541,-122.49055,Entire home/apt,False,False,$218.00,111,2022-09-17,4.95,4.85,5.0,4.97,4.99,4.85,4.96,6.97
2188,46272153,2022-09-19,13635140,f,Redwood City,37.45832,-122.2559,Entire home/apt,False,False,$204.00,3,2021-09-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.19
2189,46386191,2022-09-19,154896480,t,Unincorporated Areas,37.44622,-122.15198,Entire home/apt,False,False,$349.00,52,2022-09-15,4.92,4.98,4.92,5.0,4.9,4.79,4.98,2.34
2190,46421145,2022-09-19,4134260,f,Unincorporated Areas,37.57413,-122.38853,Entire home/apt,False,False,$184.00,53,2022-09-15,4.83,4.89,4.92,5.0,4.94,4.75,4.87,2.38
2191,46472241,2022-09-19,50487147,f,Burlingame,37.58516,-122.36578,Entire home/apt,False,False,$121.00,13,2022-09-04,4.31,4.69,4.31,4.77,4.85,4.31,4.08,2.53
2192,46475530,2022-09-19,210361263,t,East Palo Alto,37.43468,-122.12838,Private room,False,False,$78.00,25,2022-09-14,4.84,4.88,4.92,4.92,4.88,4.72,4.64,1.16
2193,46516293,2022-09-19,86083871,t,Pacifica,37.65173,-122.47686,Entire home/apt,False,False,$412.00,123,2022-09-15,4.92,4.92,4.91,4.98,4.97,4.79,4.92,6.04
2194,46526776,2022-09-19,72356201,t,Pacifica,37.63359,-122.49303,Entire home/apt,False,False,$950.00,0,,,,,,,,,
2195,46549103,2022-09-19,918385,t,Daly City,37.71419,-122.46089,Entire home/apt,False,False,$385.00,44,2022-09-18,4.82,4.66,4.86,4.89,4.95,4.75,4.84,2.35
2196,46600838,2022-09-19,21214934,f,East Palo Alto,37.45447,-122.12581,Entire home/apt,False,False,"$1,300.00",3,2022-08-21,4.5,5.0,4.5,5.0,5.0,4.5,4.67,0.19
2197,46601098,2022-09-19,49226984,t,Redwood City,37.48576,-122.26002,Entire home/apt,False,False,$167.00,79,2022-09-15,4.73,4.76,4.89,4.96,4.84,4.76,4.61,3.65
2198,46601484,2022-09-19,129425484,t,Unincorporated Areas,37.50663,-122.46752,Entire home/apt,False,False,$143.00,75,2022-08-09,4.95,4.93,4.92,4.95,4.92,4.88,4.96,4.31
2199,46615002,2022-09-19,4333161,f,San Bruno,37.61556,-122.43826,Entire home/apt,False,False,$314.00,21,2022-08-15,4.81,4.9,4.62,4.95,4.76,4.76,4.76,1.3
2200,46783296,2022-09-19,6017407,f,South San Francisco,37.65567,-122.41804,Entire home/apt,False,False,$259.00,22,2022-09-15,4.91,4.86,4.64,4.68,4.73,4.59,4.82,1.02
2201,46791626,2022-09-19,84976303,f,San Carlos,37.49445,-122.28446,Entire home/apt,False,False,$450.00,2,2021-03-12,3.0,1.0,3.0,1.0,1.0,2.0,1.0,0.1
2202,46797138,2022-09-19,79715071,f,Daly City,37.72066,-122.45162,Private room,False,False,$30.00,2,2022-04-05,4.0,5.0,4.5,4.5,4.5,5.0,4.5,0.13
2203,46853036,2022-09-19,240049975,f,Daly City,37.6963,-122.46255,Entire home/apt,False,False,$156.00,7,2022-09-09,4.57,4.29,4.43,4.71,5.0,4.43,4.57,1.04
2204,46853324,2022-09-19,240049975,f,Daly City,37.69548,-122.46267,Entire home/apt,False,False,$86.00,5,2022-09-15,4.2,4.2,4.0,4.6,4.4,4.0,4.0,0.45
2205,46877156,2022-09-19,79715071,f,Daly City,37.72197,-122.45,Private room,False,False,$24.00,2,2021-08-05,4.0,5.0,3.5,5.0,4.0,3.5,3.5,0.13
2206,46919971,2022-09-19,375427836,t,Unincorporated Areas,37.53496,-122.51764,Entire home/apt,False,False,$241.00,43,2022-08-27,4.79,4.98,4.77,4.79,4.81,4.63,4.86,2.11
2207,46921886,2022-09-19,375427836,t,Unincorporated Areas,37.53491,-122.51904,Entire home/apt,False,False,$479.00,17,2022-08-28,4.88,5.0,4.41,4.88,4.82,4.82,4.82,0.92
2208,46927956,2022-09-19,31017145,f,Redwood City,37.46626,-122.27531,Entire home/apt,True,True,$250.00,1,2022-09-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
2209,46964204,2022-09-19,375427836,t,Unincorporated Areas,37.53694,-122.5178,Entire home/apt,False,False,$684.00,15,2022-07-31,4.73,5.0,4.47,4.67,4.73,4.33,4.47,0.76
2210,46967188,2022-09-19,87628920,t,Half Moon Bay,37.4939,-122.45419,Entire home/apt,True,True,$376.00,106,2022-08-26,4.87,4.72,4.91,4.81,4.91,4.59,4.87,5.42
2211,46988931,2022-09-19,161933618,t,Daly City,37.70278,-122.46983,Entire home/apt,False,False,$540.00,65,2022-09-12,4.97,4.89,4.98,4.98,4.98,4.98,5.0,3.27
2212,46993644,2022-09-19,4071737,t,South San Francisco,37.64103,-122.46053,Entire home/apt,False,False,$599.00,57,2022-08-29,4.89,4.91,4.79,4.98,4.96,4.82,4.88,2.65
2213,47058546,2022-09-19,105349876,t,East Palo Alto,37.44656,-122.13716,Entire home/apt,False,False,$410.00,11,2022-09-06,5.0,5.0,4.91,5.0,5.0,4.64,4.91,1.49
2214,47103245,2022-09-19,380641928,f,Unincorporated Areas,37.43569,-122.32052,Entire home/apt,True,True,$348.00,53,2022-08-18,4.77,4.79,4.94,4.96,4.96,4.77,4.87,2.61
2215,47157179,2022-09-19,395144334,f,Daly City,37.70073,-122.41892,Entire home/apt,False,False,$526.00,37,2022-09-02,4.89,4.73,4.84,4.86,4.95,4.78,4.89,1.8
2216,47162945,2022-09-19,94728231,t,Belmont,37.51969,-122.29555,Entire home/apt,False,False,$200.00,36,2022-06-30,4.94,4.94,5.0,4.97,4.97,4.75,4.97,2.23
2217,47173809,2022-09-19,28840768,f,Burlingame,37.57971,-122.33714,Entire home/apt,False,False,$235.00,66,2022-09-04,4.79,4.65,4.85,4.95,4.91,4.7,4.73,3.17
2218,47193886,2022-09-19,82697440,f,Unincorporated Areas,37.44682,-122.16839,Entire home/apt,False,False,$136.00,3,2021-12-09,4.67,5.0,4.33,4.33,4.67,4.67,4.67,0.21
2219,47195968,2022-09-19,7091428,t,Unincorporated Areas,37.51082,-122.4638,Entire home/apt,False,False,$189.00,55,2022-09-10,4.91,4.85,4.98,5.0,4.98,4.85,4.96,3.1
2220,47273102,2022-09-19,42563379,t,Unincorporated Areas,37.469692,-122.2089,Entire home/apt,True,True,$250.00,10,2022-09-17,5.0,5.0,5.0,4.9,5.0,4.7,5.0,2.24
2221,47274251,2022-09-19,226555948,t,Daly City,37.70304,-122.47969,Entire home/apt,False,False,$249.00,0,,,,,,,,,
2222,47274359,2022-09-19,226555948,t,Daly City,37.70289,-122.48066,Private room,False,False,$72.00,9,2022-08-10,5.0,5.0,4.78,5.0,5.0,5.0,5.0,0.47
2223,47274445,2022-09-19,226555948,t,Daly City,37.70270160767677,-122.4810323376768,Private room,False,False,$61.00,22,2022-08-20,4.95,4.95,4.95,4.82,5.0,4.91,4.95,1.21
2224,47274637,2022-09-19,226555948,t,Daly City,37.70137850848635,-122.48123209400396,Private room,False,False,$61.00,13,2022-07-30,4.92,5.0,4.77,5.0,5.0,5.0,4.92,0.69
2225,47274772,2022-09-19,226555948,t,Daly City,37.70242172354269,-122.48114360340276,Private room,False,False,$63.00,7,2022-08-13,5.0,5.0,4.71,4.86,5.0,5.0,5.0,0.5
2226,47295017,2022-09-19,41574587,f,South San Francisco,37.65363,-122.41443,Entire home/apt,False,False,$109.00,65,2022-08-13,4.69,4.72,4.66,4.8,4.63,4.48,4.46,3.16
2227,47312982,2022-09-19,382040176,f,Redwood City,37.46651,-122.22858,Entire home/apt,False,False,$300.00,7,2022-07-19,5.0,4.86,5.0,5.0,5.0,4.71,5.0,0.49
2228,47318515,2022-09-19,8617230,t,Daly City,37.6921,-122.46773,Entire home/apt,False,False,$230.00,82,2022-09-11,4.96,4.82,4.87,4.99,4.98,4.88,4.91,3.94
2229,47355638,2022-09-19,48005494,f,Belmont,37.52389,-122.2746,Entire home/apt,False,False,$141.00,1,2022-07-05,3.0,4.0,4.0,3.0,4.0,2.0,3.0,0.39
2230,47413042,2022-09-19,382286445,f,Unincorporated Areas,37.4964,-122.28942,Entire home/apt,False,False,$89.00,6,2022-08-20,4.33,4.67,3.83,4.67,4.5,4.0,4.17,1.54
2231,47420005,2022-09-19,382286445,f,Unincorporated Areas,37.49592,-122.28583,Entire home/apt,False,False,$74.00,9,2022-08-15,4.89,4.89,4.78,5.0,4.78,4.89,4.78,0.47
2232,47450734,2022-09-19,382286445,f,Unincorporated Areas,37.49692,-122.28388,Entire home/apt,False,False,$76.00,9,2022-08-26,4.56,4.89,4.56,4.89,4.89,4.67,4.56,1.09
2233,47509840,2022-09-19,254463667,t,Menlo Park,37.48743,-122.18284,Entire home/apt,True,False,$301.00,38,2022-09-11,5.0,4.87,5.0,5.0,4.97,4.84,5.0,3.77
2234,47535802,2022-09-19,99248489,t,Unincorporated Areas,37.54203,-122.51578,Entire home/apt,False,False,$385.00,35,2022-09-08,4.91,4.83,4.91,4.97,4.91,4.74,4.89,3.68
2235,47732309,2022-09-19,384566744,t,San Bruno,37.62363,-122.4129,Entire home/apt,False,False,$126.00,59,2022-08-26,4.88,4.83,4.8,4.93,4.88,4.73,4.76,2.93
2236,47732438,2022-09-19,375082226,f,Unincorporated Areas,37.71574,-122.47371,Private room,False,False,$56.00,2,2021-11-30,3.0,5.0,3.0,3.0,3.0,3.0,3.0,0.19
2237,47751493,2022-09-19,167111186,t,Redwood City,37.49488,-122.24272,Entire home/apt,False,False,$235.00,16,2022-09-05,4.81,4.44,4.88,4.94,4.94,4.69,4.94,1.0
2238,47801653,2022-09-19,48005494,f,Unincorporated Areas,37.4468,-122.1516,Entire home/apt,False,False,$149.00,3,2021-12-11,5.0,5.0,5.0,4.67,4.67,5.0,5.0,0.18
2239,47801659,2022-09-19,48005494,f,Unincorporated Areas,37.44478,-122.15286,Entire home/apt,False,False,$143.00,1,2021-10-09,4.0,5.0,3.0,5.0,5.0,2.0,3.0,0.09
2240,47801664,2022-09-19,48005494,f,Unincorporated Areas,37.44693,-122.15309,Entire home/apt,False,False,$160.00,2,2022-08-15,5.0,5.0,5.0,5.0,5.0,4.5,5.0,0.21
2241,47801668,2022-09-19,48005494,f,Unincorporated Areas,37.44616,-122.15365,Entire home/apt,False,False,$143.00,3,2022-04-30,4.67,5.0,5.0,5.0,5.0,4.33,4.67,0.17
2242,47820166,2022-09-19,92730920,t,Pacifica,37.62976,-122.48422,Entire home/apt,False,False,$142.00,167,2022-09-15,4.96,4.92,4.95,4.98,4.95,4.9,4.93,8.32
2243,47832115,2022-09-19,149576002,t,Half Moon Bay,37.45869,-122.4413,Entire home/apt,False,False,$681.00,41,2022-09-05,4.98,4.95,4.93,5.0,4.98,4.78,4.98,2.21
2244,47832293,2022-09-19,210837437,t,Pacifica,37.6316,-122.49011,Entire home/apt,False,False,$442.00,45,2022-08-28,4.84,4.78,4.84,4.78,4.82,4.58,4.73,2.35
2245,47857629,2022-09-19,41630936,t,Daly City,37.71957,-122.45192,Private room,False,False,$165.00,27,2022-08-28,4.93,4.85,4.85,5.0,5.0,4.93,4.96,1.39
2246,47888367,2022-09-19,4141660,f,Foster City,37.56329,-122.26943,Entire home/apt,False,False,$165.00,2,2021-05-14,5.0,5.0,4.5,5.0,5.0,4.5,5.0,0.11
2247,47903850,2022-09-19,139131963,t,Unincorporated Areas,37.44938,-122.16028,Entire home/apt,False,False,$475.00,24,2022-08-26,5.0,5.0,5.0,4.96,5.0,4.96,5.0,1.71
2248,47905671,2022-09-19,276523715,f,East Palo Alto,37.46885,-122.13158,Entire home/apt,False,False,$102.00,11,2022-08-01,4.64,4.73,4.82,4.91,4.55,4.73,4.73,0.57
2249,47918246,2022-09-19,107434423,f,San Mateo,37.5682571,-122.3174966,Entire home/apt,False,False,$238.00,0,,,,,,,,,
2250,47926266,2022-09-19,222918231,f,Brisbane,37.68576,-122.40036,Entire home/apt,False,False,$120.00,0,,,,,,,,,
2251,47928655,2022-09-19,3699159,t,Unincorporated Areas,37.49614,-122.4619,Entire home/apt,False,False,$391.00,73,2022-09-11,4.84,4.93,4.95,4.92,4.96,4.68,4.9,3.74
2252,47929611,2022-09-19,2700712,t,South San Francisco,37.64131,-122.45469,Entire home/apt,False,False,$226.00,10,2022-09-05,5.0,4.9,4.9,5.0,5.0,4.8,5.0,1.18
2253,47952799,2022-09-19,2238144,t,Daly City,37.68976,-122.46234,Entire home/apt,False,False,$249.00,3,2021-10-02,5.0,5.0,4.33,5.0,5.0,5.0,4.67,0.16
2254,47959230,2022-09-19,53097567,f,Unincorporated Areas,37.44732,-122.15773,Entire home/apt,False,False,$150.00,1,2022-07-24,5.0,5.0,5.0,3.0,5.0,5.0,5.0,0.52
2255,47978026,2022-09-19,98981903,t,Pacifica,37.64993,-122.4831,Entire home/apt,False,False,$102.00,104,2022-08-30,4.68,4.9,4.65,4.88,4.87,4.77,4.73,5.33
2256,47982786,2022-09-19,156673972,f,Pacifica,37.59526,-122.51146,Entire home/apt,True,False,$225.00,36,2022-09-03,4.67,4.83,4.89,4.92,4.78,4.44,4.61,1.9
2257,48016391,2022-09-19,51787368,f,San Mateo,37.54962,-122.31383,Shared room,False,False,$296.00,0,,,,,,,,,
2258,48036374,2022-09-19,107434423,f,Unincorporated Areas,37.4490382,-122.1651676,Entire home/apt,False,False,$223.00,0,,,,,,,,,
2259,48036771,2022-09-19,107434423,f,Unincorporated Areas,37.4490385,-122.1651675,Entire home/apt,False,False,$198.00,0,,,,,,,,,
2260,48043409,2022-09-19,79715071,f,Daly City,37.70294,-122.46886,Private room,False,False,$35.00,6,2022-08-13,4.5,4.83,4.83,5.0,4.83,4.5,4.17,0.34
2261,48043500,2022-09-19,79715071,f,Daly City,37.70427,-122.46843,Private room,False,False,$45.00,2,2021-07-01,5.0,4.0,5.0,5.0,5.0,4.5,5.0,0.12
2262,48043568,2022-09-19,79715071,f,Daly City,37.70237,-122.4668,Private room,False,False,$43.00,4,2021-11-17,4.75,4.25,4.25,4.75,4.75,4.75,4.75,0.22
2263,48046614,2022-09-19,387333303,t,East Palo Alto,37.46348,-122.14731,Entire home/apt,False,False,$103.00,5,2022-08-26,5.0,4.6,4.8,4.8,5.0,4.8,4.8,0.26
2264,48048030,2022-09-19,107434423,f,Unincorporated Areas,37.4489013,-122.165012,Entire home/apt,False,False,$202.00,0,,,,,,,,,
2265,48058222,2022-09-19,304931771,f,Daly City,37.68925,-122.49208,Entire home/apt,False,False,$245.00,37,2022-09-05,4.62,4.86,4.62,4.89,4.89,4.59,4.7,1.94
2266,48073721,2022-09-19,76980271,f,Foster City,37.56375,-122.25846,Entire home/apt,False,False,$258.00,2,2021-10-23,4.0,5.0,2.5,5.0,4.5,2.5,3.5,0.15
2267,48091521,2022-09-19,387790728,f,Pacifica,37.63243,-122.49119,Private room,False,False,$248.00,21,2022-09-04,4.14,4.76,4.43,4.86,4.52,4.0,4.1,1.32
2268,48112156,2022-09-19,387984897,f,Daly City,37.70289,-122.48108,Private room,False,False,$70.00,70,2022-08-30,4.81,4.83,4.74,4.83,4.64,4.69,4.66,3.79
2269,48118729,2022-09-19,32585938,t,Daly City,37.67354,-122.48635,Entire home/apt,False,False,$158.00,59,2022-08-30,4.98,4.95,5.0,5.0,5.0,4.95,5.0,3.03
2270,48122819,2022-09-19,387790728,f,Pacifica,37.63213,-122.49109,Private room,False,False,$261.00,24,2022-08-25,4.71,4.75,4.63,4.88,4.79,4.25,4.38,1.24
2271,48131313,2022-09-19,2993862,t,South San Francisco,37.65401,-122.41347,Entire home/apt,False,False,$100.00,3,2022-07-20,5.0,4.67,4.67,5.0,5.0,4.67,5.0,0.16
2272,48143326,2022-09-19,107434423,f,Unincorporated Areas,37.44837,-122.1663,Entire home/apt,False,False,$263.00,1,2022-04-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.19
2273,48187600,2022-09-19,248745013,f,South San Francisco,37.65657,-122.41866,Private room,False,False,$75.00,46,2022-09-03,4.87,4.67,4.93,4.87,4.74,4.76,4.74,2.55
2274,48198067,2022-09-19,4141660,f,San Mateo,37.55278,-122.3076,Entire home/apt,False,False,$180.00,3,2022-04-22,5.0,5.0,5.0,5.0,5.0,4.67,5.0,0.16
2275,48209043,2022-09-19,4141660,f,Foster City,37.5615,-122.26971,Entire home/apt,False,False,$150.00,0,,,,,,,,,
2276,48209059,2022-09-19,4141660,f,San Mateo,37.55368,-122.30781,Entire home/apt,False,False,$180.00,5,2021-11-20,4.6,4.8,3.8,4.2,4.8,4.4,4.4,0.26
2277,48216339,2022-09-19,4589821,t,Half Moon Bay,37.45683,-122.43069,Private room,False,False,$126.00,193,2022-08-31,4.82,4.95,4.71,4.98,4.97,4.79,4.85,10.16
2278,48223943,2022-09-19,107434423,f,San Carlos,37.510659,-122.2636774,Entire home/apt,False,False,$350.00,1,2021-04-28,5.0,5.0,5.0,3.0,4.0,4.0,5.0,0.06
2279,48226091,2022-09-19,107434423,f,San Carlos,37.5091986,-122.2620655,Entire home/apt,False,False,$317.00,1,2021-04-30,3.0,2.0,4.0,4.0,4.0,3.0,3.0,0.06
2280,48227084,2022-09-19,124266482,f,Brisbane,37.71361,-122.39497,Private room,False,False,$44.00,1,2022-08-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
2281,48270861,2022-09-19,211520564,f,East Palo Alto,37.46507,-122.14648,Entire home/apt,False,False,$450.00,3,2021-04-10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.16
2282,48272192,2022-09-19,3699159,t,Unincorporated Areas,37.54274,-122.50821,Entire home/apt,False,False,$391.00,55,2022-09-05,4.98,4.91,4.93,4.96,4.96,4.75,4.91,2.93
2283,48302359,2022-09-19,250584391,f,Daly City,37.70074,-122.48915,Entire home/apt,False,False,$332.00,77,2022-09-05,4.94,4.94,4.96,4.96,4.99,4.88,4.95,4.07
2284,48314830,2022-09-19,350543083,f,Unincorporated Areas,37.45011,-122.22297,Entire home/apt,False,False,$100.00,4,2021-08-15,5.0,5.0,5.0,5.0,5.0,4.75,4.75,0.22
2285,48319115,2022-09-19,49841710,t,Menlo Park,37.43929,-122.18427,Entire home/apt,False,False,$285.00,37,2022-09-10,5.0,5.0,5.0,4.89,4.97,4.89,5.0,2.03
2286,48337149,2022-09-19,107434423,f,Unincorporated Areas,37.44879,-122.16498,Entire home/apt,False,False,$215.00,0,,,,,,,,,
2287,48344439,2022-09-19,226555948,t,Daly City,37.70128,-122.48076,Private room,False,False,$52.00,10,2022-08-28,4.9,5.0,4.6,4.8,4.9,4.7,4.8,0.58
2288,48344539,2022-09-19,226555948,t,Daly City,37.70149,-122.47936,Private room,False,False,$51.00,8,2022-05-19,4.75,4.88,4.75,4.88,5.0,4.63,4.63,0.51
2289,48389722,2022-09-19,6017407,f,San Bruno,37.63103,-122.45311,Entire home/apt,True,True,$210.00,22,2022-05-16,4.68,4.77,4.59,4.86,4.91,4.68,4.59,1.28
2290,48451517,2022-09-19,391045852,t,Daly City,37.68568,-122.4931,Entire home/apt,False,False,$320.00,73,2022-09-12,4.96,4.89,4.97,4.97,4.99,4.97,4.97,4.41
2291,48503190,2022-09-19,3463930,t,East Palo Alto,37.45978,-122.14339,Entire home/apt,False,False,$113.00,45,2022-08-15,4.89,4.62,4.89,4.98,5.0,4.89,4.89,2.97
2292,48532552,2022-09-19,10054827,f,Burlingame,37.58213,-122.36608,Entire home/apt,False,False,$268.00,27,2022-03-13,4.89,4.96,4.93,5.0,5.0,4.81,4.85,1.5
2293,48553434,2022-09-19,5628029,t,Daly City,37.70655,-122.45189,Private room,False,False,$125.00,5,2022-08-14,5.0,4.8,5.0,5.0,5.0,4.8,5.0,0.3
2294,48586616,2022-09-19,44539810,t,Daly City,37.70579,-122.45762,Entire home/apt,False,False,$379.00,22,2022-08-17,4.91,4.5,5.0,5.0,4.95,4.73,4.82,1.27
2295,48588031,2022-09-19,51679805,f,Millbrae,37.59779,-122.38606,Private room,False,False,$248.00,74,2022-09-03,4.51,4.5,4.7,4.53,4.53,4.46,4.46,4.05
2296,48590799,2022-09-19,51679805,f,Millbrae,37.59854,-122.38659,Private room,False,False,$271.00,1,2021-12-17,5.0,4.0,5.0,5.0,5.0,4.0,5.0,0.11
2297,48603840,2022-09-19,51679805,f,Millbrae,37.59824,-122.38527,Private room,False,False,$257.00,97,2022-09-03,4.62,4.56,4.71,4.7,4.43,4.44,4.36,5.33
2298,48603950,2022-09-19,51679805,f,Millbrae,37.59852,-122.38497,Private room,False,False,$266.00,9,2022-08-19,4.67,4.78,4.56,4.89,4.89,4.89,4.78,0.49
2299,48604261,2022-09-19,51679805,f,Millbrae,37.59812,-122.38518,Private room,False,False,$271.00,3,2022-08-03,5.0,4.67,4.67,5.0,5.0,5.0,4.67,0.19
2300,48639307,2022-09-19,266966519,f,Menlo Park,37.48703,-122.18419,Entire home/apt,False,False,$46.00,0,,,,,,,,,
2301,48639570,2022-09-19,266966519,f,Menlo Park,37.48581,-122.18485,Entire home/apt,False,False,$46.00,0,,,,,,,,,
2302,48648800,2022-09-19,154896480,t,Unincorporated Areas,37.44832,-122.15285,Entire home/apt,False,False,$225.00,54,2022-09-14,4.93,4.91,4.89,4.94,4.94,4.69,4.83,2.96
2303,48656476,2022-09-19,228110147,f,Millbrae,37.60544,-122.39163,Entire home/apt,False,False,$178.00,118,2022-09-13,4.51,4.7,4.3,4.72,4.73,4.52,4.46,6.42
2304,48703236,2022-09-19,5628029,t,Daly City,37.70682,-122.45211,Private room,False,False,$128.00,2,2021-07-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.12
2305,48705798,2022-09-19,23093819,t,San Bruno,37.61707,-122.4112,Entire home/apt,False,False,$225.00,67,2022-08-31,4.99,4.94,4.93,4.97,4.99,4.9,4.93,3.76
2306,48718578,2022-09-19,2452160,f,East Palo Alto,37.43622,-122.12165,Entire home/apt,False,False,$110.00,0,,,,,,,,,
2307,48755922,2022-09-19,3096109,t,Redwood City,37.48313,-122.20064,Entire home/apt,False,False,$131.00,6,2022-09-10,5.0,4.83,5.0,5.0,5.0,5.0,5.0,0.47
2308,48759573,2022-09-19,53097567,f,Unincorporated Areas,37.44544,-122.15714,Entire home/apt,False,False,$150.00,2,2021-08-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.12
2309,48760198,2022-09-19,393355679,t,Unincorporated Areas,37.47221,-122.2543,Private room,False,False,$55.00,4,2022-07-12,5.0,5.0,5.0,5.0,5.0,4.75,5.0,0.23
2310,48761665,2022-09-19,393355679,t,Redwood City,37.47212,-122.25588,Private room,False,False,$63.00,5,2022-09-14,5.0,4.8,5.0,5.0,5.0,5.0,5.0,0.4
2311,48803459,2022-09-19,7661570,t,Unincorporated Areas,37.49636,-122.28705,Entire home/apt,False,False,$232.00,60,2022-09-05,4.93,4.97,4.82,4.97,4.95,4.75,4.9,3.42
2312,48814476,2022-09-19,5628029,t,Daly City,37.707516,-122.452805,Private room,False,False,$100.00,5,2022-06-21,5.0,5.0,5.0,5.0,5.0,4.8,5.0,0.3
2313,48819231,2022-09-19,6017407,f,San Bruno,37.63088,-122.4528,Entire home/apt,False,False,$142.00,25,2022-09-05,4.36,4.76,4.48,4.84,4.84,4.44,4.64,1.38
2314,48834915,2022-09-19,393936475,f,Menlo Park,37.43124,-122.19375,Entire home/apt,False,False,$323.00,1,2021-08-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.08
2315,48867782,2022-09-19,332204013,f,Pacifica,37.63284,-122.48417,Entire home/apt,False,False,$560.00,4,2022-08-01,4.75,4.75,4.5,5.0,5.0,4.5,4.75,0.46
2316,48905947,2022-09-19,373166289,f,Menlo Park,37.45889,-122.19225,Entire home/apt,False,False,$139.00,23,2022-06-14,4.65,4.91,4.78,4.96,4.96,4.61,4.78,1.29
2317,48927102,2022-09-19,107434423,f,Redwood City,37.48226,-122.22917,Entire home/apt,False,False,$217.00,0,,,,,,,,,
2318,48932503,2022-09-19,107434423,f,Redwood City,37.48226,-122.22917,Entire home/apt,False,False,$214.00,0,,,,,,,,,
2319,48938865,2022-09-19,4392870,f,San Carlos,37.47942,-122.28321,Entire home/apt,False,False,$163.00,0,,,,,,,,,
2320,48955205,2022-09-19,87628920,t,Half Moon Bay,37.49383,-122.45229,Entire home/apt,True,True,$233.00,48,2022-08-17,4.9,4.83,4.94,4.77,4.96,4.69,4.88,2.77
2321,48959206,2022-09-19,48005494,f,Unincorporated Areas,37.44498,-122.15359,Entire home/apt,False,False,$141.00,5,2022-06-09,4.2,4.2,4.2,4.8,4.2,3.6,4.0,0.36
2322,48975239,2022-09-19,45316931,f,South San Francisco,37.6598,-122.41035,Entire home/apt,False,False,$110.00,0,,,,,,,,,
2323,48984106,2022-09-19,295640180,t,Daly City,37.70485,-122.44128,Entire home/apt,False,False,$101.00,97,2022-09-12,4.88,4.79,4.76,4.95,4.94,4.75,4.79,5.6
2324,48994314,2022-09-19,395144334,f,Daly City,37.64991,-122.45728,Entire home/apt,False,False,$335.00,30,2022-08-28,4.9,4.87,4.87,4.67,4.83,4.73,4.73,1.81
2325,49017606,2022-09-19,94648863,f,Unincorporated Areas,37.5227,-122.351,Entire home/apt,False,False,$135.00,11,2022-06-29,5.0,4.64,5.0,5.0,5.0,4.91,5.0,0.64
2326,49032064,2022-09-19,395430750,f,San Bruno,37.63246,-122.42171,Entire home/apt,False,False,$275.00,29,2022-05-30,4.76,4.83,4.69,4.48,4.76,4.72,4.72,1.65
2327,49082591,2022-09-19,16145372,f,East Palo Alto,37.45582,-122.1368,Entire home/apt,False,False,$159.00,94,2022-09-13,4.66,4.6,4.54,4.84,4.81,4.61,4.67,5.34
2328,49085965,2022-09-19,107434423,f,San Mateo,37.5604693,-122.3254673,Entire home/apt,False,False,$226.00,0,,,,,,,,,
2329,49089188,2022-09-19,107434423,f,San Mateo,37.5604693,-122.3254673,Entire home/apt,False,False,$307.00,2,2021-10-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.14
2330,49093030,2022-09-19,229685084,f,Unincorporated Areas,37.72299,-122.42622,Entire home/apt,False,False,$174.00,49,2022-09-09,4.86,4.78,4.76,4.94,5.0,4.82,4.84,2.96
2331,49098015,2022-09-19,87628920,t,Half Moon Bay,37.49376,-122.45254,Entire home/apt,True,True,$251.00,124,2022-09-16,4.85,4.88,4.94,4.87,4.95,4.79,4.88,7.15
